Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
3379,Chittagong (IAP-Patenga),1997,8,35.8,26.4,383.0,85.0,4.5,6.6,5.3,41978,684570.9,471415.0,22.34,91.79,6,1997.08,1
3380,Chittagong (IAP-Patenga),1997,9,34.8,25.3,530.0,86.0,3.4,6.0,5.4,41978,684570.9,471415.0,22.34,91.79,6,1997.09,1
3390,Chittagong (IAP-Patenga),1998,7,35.6,25.8,1291.0,89.0,4.2,6.8,3.1,41978,684570.9,471415.0,22.34,91.79,6,1998.07,1
3391,Chittagong (IAP-Patenga),1998,8,34.5,25.8,1194.0,89.0,3.5,6.8,3.6,41978,684570.9,471415.0,22.34,91.79,6,1998.08,1
3392,Chittagong (IAP-Patenga),1998,9,36.7,25.8,224.0,84.0,2.1,5.5,6.4,41978,684570.9,471415.0,22.34,91.79,6,1998.09,1
3401,Chittagong (IAP-Patenga),1999,6,35.0,25.4,879.0,87.0,3.7,6.4,3.8,41978,684570.9,471415.0,22.34,91.79,6,1999.06,1
3402,Chittagong (IAP-Patenga),1999,7,35.4,25.2,514.0,86.0,4.0,6.8,4.1,41978,684570.9,471415.0,22.34,91.79,6,1999.07,1
3403,Chittagong (IAP-Patenga),1999,8,33.4,25.5,848.0,88.0,3.8,6.7,3.1,41978,684570.9,471415.0,22.34,91.79,6,1999.08,1
3412,Chittagong (IAP-Patenga),2000,5,34.5,24.4,577.0,85.0,2.5,5.5,4.3,41978,684570.9,471415.0,22.34,91.79,6,2000.05,1
3413,Chittagong (IAP-Patenga),2000,6,34.5,25.2,622.0,87.0,3.2,6.2,4.4,41978,684570.9,471415.0,22.34,91.79,6,2000.06,1
3414,Chittagong (IAP-Patenga),2000,7,34.0,25.3,701.0,87.0,3.6,6.2,4.2,41978,684570.9,471415.0,22.34,91.79,6,2000.07,1
3415,Chittagong (IAP-Patenga),2000,8,34.5,25.1,564.0,88.0,3.0,6.3,5.4,41978,684570.9,471415.0,22.34,91.79,6,2000.08,1
3417,Chittagong (IAP-Patenga),2000,10,36.0,24.5,487.0,87.0,1.0,4.3,6.5,41978,684570.9,471415.0,22.34,91.79,6,2000.1,1
3424,Chittagong (IAP-Patenga),2001,5,39.5,24.6,423.0,78.0,2.9,4.9,7.2,41978,684570.9,471415.0,22.34,91.79,6,2001.05,1
3425,Chittagong (IAP-Patenga),2001,6,33.0,25.2,742.0,82.0,4.4,6.8,4.2,41978,684570.9,471415.0,22.34,91.79,6,2001.06,1
3426,Chittagong (IAP-Patenga),2001,7,33.3,25.2,693.0,82.0,4.3,6.8,4.2,41978,684570.9,471415.0,22.34,91.79,6,2001.07,1
3427,Chittagong (IAP-Patenga),2001,8,34.5,25.7,523.0,81.0,3.6,6.7,4.8,41978,684570.9,471415.0,22.34,91.79,6,2001.08,1
3437,Chittagong (IAP-Patenga),2002,6,33.5,25.6,593.0,79.0,3.8,6.0,4.2,41978,684570.9,471415.0,22.34,91.79,6,2002.06,1
3438,Chittagong (IAP-Patenga),2002,7,33.0,25.5,693.0,84.0,3.7,7.3,4.2,41978,684570.9,471415.0,22.34,91.79,6,2002.07,1
3439,Chittagong (IAP-Patenga),2002,8,33.5,25.3,523.0,81.0,3.5,6.6,4.8,41978,684570.9,471415.0,22.34,91.79,6,2002.08,1
3449,Chittagong (IAP-Patenga),2003,6,34.8,25.0,1209.0,90.0,1.2,6.7,4.2,41978,684570.9,471415.0,22.34,91.79,6,2003.06,1
3450,Chittagong (IAP-Patenga),2003,7,35.2,25.8,372.0,85.0,1.0,5.9,4.2,41978,684570.9,471415.0,22.34,91.79,6,2003.07,1
3461,Chittagong (IAP-Patenga),2004,6,35.2,25.5,638.0,85.0,0.5,6.2,4.2,41978,684570.9,471415.0,22.34,91.79,6,2004.06,1
3462,Chittagong (IAP-Patenga),2004,7,33.5,25.4,905.0,88.0,0.7,6.7,4.2,41978,684570.9,471415.0,22.34,91.79,6,2004.07,1
3464,Chittagong (IAP-Patenga),2004,9,34.0,25.2,590.0,87.0,0.5,6.0,5.9,41978,684570.9,471415.0,22.34,91.79,6,2004.09,1
3474,Chittagong (IAP-Patenga),2005,7,34.0,25.6,596.0,87.0,0.9,5.9,4.3,41978,684570.9,471415.0,22.34,91.79,6,2005.07,1
3475,Chittagong (IAP-Patenga),2005,8,34.3,25.5,654.0,91.0,0.6,7.0,6.2,41978,684570.9,471415.0,22.34,91.79,6,2005.08,1
3476,Chittagong (IAP-Patenga),2005,9,35.6,25.5,386.0,87.0,0.4,5.7,5.0,41978,684570.9,471415.0,22.34,91.79,6,2005.09,1
3484,Chittagong (IAP-Patenga),2006,5,36.8,24.6,859.0,84.0,1.0,4.6,6.7,41978,684570.9,471415.0,22.34,91.79,6,2006.05,1
3486,Chittagong (IAP-Patenga),2006,7,34.2,25.7,495.0,88.0,1.1,6.4,4.3,41978,684570.9,471415.0,22.34,91.79,6,2006.07,1
3488,Chittagong (IAP-Patenga),2006,9,35.5,25.4,438.0,85.0,0.7,5.7,5.0,41978,684570.9,471415.0,22.34,91.79,6,2006.09,1
3497,Chittagong (IAP-Patenga),2007,6,35.8,25.6,953.0,88.0,1.1,6.0,4.6,41978,684570.9,471415.0,22.34,91.79,6,2007.06,1
3498,Chittagong (IAP-Patenga),2007,7,34.8,25.3,930.0,90.0,1.0,6.9,3.2,41978,684570.9,471415.0,22.34,91.79,6,2007.07,1
3499,Chittagong (IAP-Patenga),2007,8,35.5,25.4,589.0,86.0,1.6,6.5,5.0,41978,684570.9,471415.0,22.34,91.79,6,2007.08,1
3500,Chittagong (IAP-Patenga),2007,9,34.4,25.4,512.0,88.0,1.5,6.8,4.1,41978,684570.9,471415.0,22.34,91.79,6,2007.09,1
3501,Chittagong (IAP-Patenga),2007,10,35.8,23.3,635.0,86.0,0.9,4.3,6.2,41978,684570.9,471415.0,22.34,91.79,6,2007.1,1
3509,Chittagong (IAP-Patenga),2008,6,34.2,25.6,538.0,84.0,4.2,5.5,3.8,41978,684570.9,471415.0,22.34,91.79,6,2008.06,1
3510,Chittagong (IAP-Patenga),2008,7,32.4,25.2,963.0,88.0,4.2,6.0,4.1,41978,684570.9,471415.0,22.34,91.79,6,2008.07,1
3511,Chittagong (IAP-Patenga),2008,8,33.3,25.4,757.0,88.0,4.0,6.0,4.7,41978,684570.9,471415.0,22.34,91.79,6,2008.08,1
3522,Chittagong (IAP-Patenga),2009,7,34.5,25.5,1244.0,87.0,4.5,6.3,4.5,41978,684570.9,471415.0,22.34,91.79,6,2009.07,1
3523,Chittagong (IAP-Patenga),2009,8,33.0,25.7,693.0,89.0,3.2,6.3,3.8,41978,684570.9,471415.0,22.34,91.79,6,2009.08,1
3533,Chittagong (IAP-Patenga),2010,6,33.4,25.6,747.0,85.0,4.3,6.0,4.0,41978,684570.9,471415.0,22.34,91.79,6,2010.06,1
3535,Chittagong (IAP-Patenga),2010,8,33.8,25.6,516.0,84.0,3.1,6.2,5.4,41978,684570.9,471415.0,22.34,91.79,6,2010.08,1
3546,Chittagong (IAP-Patenga),2011,7,33.2,25.5,562.0,85.0,6.1,5.7,5.4,41978,684570.9,471415.0,22.34,91.79,6,2011.07,1
3547,Chittagong (IAP-Patenga),2011,8,34.0,25.1,806.0,87.0,6.0,6.7,5.4,41978,684570.9,471415.0,22.34,91.79,6,2011.08,1
3548,Chittagong (IAP-Patenga),2011,9,33.4,25.1,762.0,86.0,5.6,5.8,6.1,41978,684570.9,471415.0,22.34,91.79,6,2011.09,1
3557,Chittagong (IAP-Patenga),2012,6,34.8,25.5,1337.0,87.0,7.3,6.0,4.0,41978,684570.9,471415.0,22.34,91.79,6,2012.06,1
3558,Chittagong (IAP-Patenga),2012,7,33.5,25.5,788.0,88.0,7.8,6.5,5.4,41978,684570.9,471415.0,22.34,91.79,6,2012.07,1
3561,Chittagong (IAP-Patenga),2012,10,33.2,24.2,636.0,84.0,5.6,3.3,6.5,41978,684570.9,471415.0,22.34,91.79,6,2012.1,1
3568,Chittagong (IAP-Patenga),2013,5,33.6,24.5,773.0,86.0,7.5,6.1,6.1,41978,684570.9,471415.0,22.34,91.79,6,2013.05,1
3570,Chittagong (IAP-Patenga),2013,7,36.5,26.0,405.0,84.0,6.5,5.8,5.4,41978,684570.9,471415.0,22.34,91.79,6,2013.07,1
3573,Chittagong (IAP-Patenga),2013,10,33.0,24.5,369.0,86.0,5.2,4.8,6.5,41978,684570.9,471415.0,22.34,91.79,6,2013.1,1
3581,Comilla,1948,6,34.3,25.4,619.0,88.0,2.501851852,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1948.06,1
3582,Comilla,1948,7,33.9,25.5,1045.0,95.0,2.481481481,5.7,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1948.07,1
3584,Comilla,1948,9,33.9,24.9,388.0,91.0,1.537037037,5.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1948.09,1
3591,Comilla,1949,4,34.3,22.0,494.0,80.0,2.374074074,5.2,7.790909091,41933,621445.2,596963.4,23.48,91.19,10,1949.04,1
3592,Comilla,1949,5,34.4,24.3,665.0,85.0,2.285185185,4.8,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1949.05,1
3593,Comilla,1949,6,33.3,26.1,884.0,88.0,2.501851852,7.0,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1949.06,1
3594,Comilla,1949,7,33.3,25.4,747.0,88.0,2.481481481,6.6,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1949.07,1
3595,Comilla,1949,8,33.6,25.5,661.0,88.0,2.209259259,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1949.08,1
3605,Comilla,1950,6,33.0,25.7,426.0,89.0,2.501851852,6.6,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1950.06,1
3607,Comilla,1950,8,31.9,24.8,530.0,91.0,2.209259259,7.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1950.08,1
3617,Comilla,1951,6,32.8,25.5,539.0,87.0,2.501851852,7.1,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1951.06,1
3618,Comilla,1951,7,32.3,24.9,857.0,87.0,2.481481481,7.0,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1951.07,1
3619,Comilla,1951,8,33.3,25.6,596.0,86.0,2.209259259,6.5,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1951.08,1
3620,Comilla,1951,9,32.7,25.5,401.0,86.0,1.537037037,5.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1951.09,1
3621,Comilla,1951,10,32.2,24.3,427.0,88.0,0.912962963,4.5,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1951.1,1
3628,Comilla,1952,5,33.4,24.9,541.0,83.0,2.285185185,4.8,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1952.05,1
3629,Comilla,1952,6,34.4,25.7,899.0,87.0,2.501851852,6.4,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1952.06,1
3630,Comilla,1952,7,32.7,25.3,644.0,88.0,2.481481481,7.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1952.07,1
3631,Comilla,1952,8,34.4,25.5,419.0,86.0,2.209259259,6.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1952.08,1
3632,Comilla,1952,9,31.8,25.2,570.0,90.0,1.537037037,7.0,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1952.09,1
3633,Comilla,1952,10,33.1,24.4,422.0,87.0,0.912962963,4.8,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1952.1,1
3641,Comilla,1953,6,34.4,24.9,661.0,87.0,2.501851852,5.6,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1953.06,1
3642,Comilla,1953,7,34.4,25.5,612.0,89.0,2.481481481,6.9,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1953.07,1
3644,Comilla,1953,9,33.9,25.5,493.0,87.0,1.537037037,6.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1953.09,1
3653,Comilla,1954,6,34.6,24.6,979.0,92.0,2.501851852,6.8,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1954.06,1
3654,Comilla,1954,7,33.1,23.9,389.0,90.0,2.481481481,5.6,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1954.07,1
3655,Comilla,1954,8,34.4,24.5,376.0,92.0,2.209259259,6.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1954.08,1
3666,Comilla,1955,7,31.3,25.3,663.0,88.0,2.481481481,6.8,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1955.07,1
3667,Comilla,1955,8,31.8,25.3,329.0,87.0,2.209259259,5.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1955.08,1
3677,Comilla,1956,6,33.8,24.8,703.0,87.0,2.501851852,6.3,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1956.06,1
3678,Comilla,1956,7,33.7,25.0,423.0,84.0,2.481481481,5.9,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1956.07,1
3680,Comilla,1956,9,35.9,24.5,444.0,85.0,1.537037037,5.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1956.09,1
3689,Comilla,1957,6,34.6,24.8,374.0,85.0,2.501851852,5.3,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1957.06,1
3690,Comilla,1957,7,33.3,25.5,384.0,85.0,2.481481481,5.8,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1957.07,1
3692,Comilla,1957,9,34.5,25.3,366.0,86.0,1.537037037,4.9,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1957.09,1
3703,Comilla,1958,8,33.9,25.5,373.0,86.0,2.209259259,5.9,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1958.08,1
3714,Comilla,1959,7,33.9,25.5,396.0,85.0,2.481481481,6.9,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1959.07,1
3715,Comilla,1959,8,35.6,25.2,581.0,86.0,2.209259259,6.4,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1959.08,1
3717,Comilla,1959,10,36.7,23.5,311.0,87.0,0.912962963,4.6,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1959.1,1
3725,Comilla,1960,6,35.0,25.8,373.0,84.0,2.1,5.2,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1960.06,1
3726,Comilla,1960,7,34.4,25.2,591.0,88.0,4.0,5.8,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1960.07,1
3728,Comilla,1960,9,34.4,24.3,454.0,87.0,2.7,5.4,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1960.09,1
3737,Comilla,1961,6,36.1,25.2,639.0,85.0,3.3,5.5,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1961.06,1
3738,Comilla,1961,7,34.4,25.4,382.0,85.0,2.9,6.2,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1961.07,1
3739,Comilla,1961,8,33.9,25.5,577.0,87.0,3.7,6.0,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1961.08,1
3749,Comilla,1962,6,34.4,23.9,446.0,87.0,1.9,7.4,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1962.06,1
3750,Comilla,1962,7,36.7,24.8,456.0,87.0,2.1,6.9,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1962.07,1
3761,Comilla,1963,6,32.2,25.3,414.0,86.0,2.6,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1963.06,1
3762,Comilla,1963,7,31.3,25.3,447.0,87.0,2.6,6.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1963.07,1
3763,Comilla,1963,8,31.8,25.3,349.0,86.0,2.3,5.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1963.08,1
3773,Comilla,1964,6,33.3,24.2,544.0,93.0,2.8,6.1,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1964.06,1
3774,Comilla,1964,7,33.9,24.1,816.0,94.0,2.2,6.4,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1964.07,1
3775,Comilla,1964,8,34.7,25.1,540.0,92.0,2.3,5.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1964.08,1
3776,Comilla,1964,9,35.6,25.3,428.0,90.0,1.2,5.3,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1964.09,1
3777,Comilla,1964,10,33.9,24.1,533.0,86.0,1.1,4.2,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1964.1,1
3785,Comilla,1965,6,35.0,24.6,717.0,90.0,2.1,6.3,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1965.06,1
3786,Comilla,1965,7,33.9,24.7,595.0,96.0,1.1,5.8,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1965.07,1
3787,Comilla,1965,8,35.0,24.9,810.0,95.0,1.1,6.0,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1965.08,1
3797,Comilla,1966,6,35.0,24.9,641.0,94.0,3.2,6.2,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1966.06,1
3799,Comilla,1966,8,33.3,25.5,347.0,93.0,1.4,6.3,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1966.08,1
3800,Comilla,1966,9,33.3,24.9,540.0,90.0,0.7,4.5,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1966.09,1
3810,Comilla,1967,7,34.4,25.2,405.0,87.0,2.2,6.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1967.07,1
3812,Comilla,1967,9,33.3,24.7,443.0,87.0,2.1,5.1,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1967.09,1
3821,Comilla,1968,6,35.0,24.9,524.0,89.0,3.0,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1968.06,1
3822,Comilla,1968,7,35.0,25.7,498.0,87.0,2.7,6.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1968.07,1
3823,Comilla,1968,8,32.8,25.5,442.0,88.0,2.1,5.8,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1968.08,1
3833,Comilla,1969,6,33.9,24.8,782.0,88.0,2.3,4.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1969.06,1
3834,Comilla,1969,7,34.4,24.8,559.0,87.0,2.4,4.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1969.07,1
3835,Comilla,1969,8,33.9,24.8,644.0,90.0,2.4,5.1,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1969.08,1
3846,Comilla,1970,7,35.0,26.0,546.0,93.0,1.8,4.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1970.07,1
3869,Comilla,1972,6,37.8,25.6,369.0,86.0,2.9,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1972.06,1
3871,Comilla,1972,8,34.2,25.2,385.0,86.0,3.3,6.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1972.08,1
3880,Comilla,1973,5,34.4,23.9,445.0,79.0,2.4,5.0,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1973.05,1
3881,Comilla,1973,6,34.7,25.1,489.0,84.0,2.2,6.1,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1973.06,1
3893,Comilla,1974,6,33.9,24.8,488.0,83.0,3.0,5.6,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1974.06,1
3894,Comilla,1974,7,31.1,24.9,763.0,89.0,3.5,7.0,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1974.07,1
3896,Comilla,1974,9,33.3,24.9,442.0,82.0,2.9,5.0,5.548484848,41933,621445.2,596963.4,23.48,91.19,10,1974.09,1
3906,Comilla,1975,7,31.7,24.8,516.0,85.0,4.3,6.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1975.07,1
3917,Comilla,1976,6,33.3,24.7,521.0,85.0,4.0,6.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1976.06,1
3918,Comilla,1976,7,32.2,25.3,517.0,85.0,3.8,6.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1976.07,1
3919,Comilla,1976,8,33.3,25.0,435.0,85.0,3.8,6.2,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1976.08,1
3928,Comilla,1977,5,35.6,23.6,392.0,79.0,3.8,5.3,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1977.05,1
3929,Comilla,1977,6,33.1,24.9,417.0,83.0,4.7,6.1,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1977.06,1
3930,Comilla,1977,7,33.3,25.8,435.0,86.0,4.8,5.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1977.07,1
3941,Comilla,1978,6,32.2,25.3,414.0,86.0,2.6,5.7,4.927272727,41933,621445.2,596963.4,23.48,91.19,10,1978.06,1
3942,Comilla,1978,7,31.3,25.3,447.0,87.0,2.6,6.1,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1978.07,1
3955,Comilla,1979,8,35.0,25.8,486.0,86.0,1.9,5.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1979.08,1
3964,Comilla,1980,5,35.0,22.8,429.0,80.0,2.8,3.7,6.587878788,41933,621445.2,596963.4,23.48,91.19,10,1980.05,1
3966,Comilla,1980,7,33.9,25.3,472.0,85.0,2.5,5.2,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1980.07,1
3967,Comilla,1980,8,34.4,25.4,428.0,86.0,2.2,4.7,5.233333333,41933,621445.2,596963.4,23.48,91.19,10,1980.08,1
3975,Comilla,1981,4,32.8,21.7,470.0,81.0,1.8,3.8,6.8,41933,621445.2,596963.4,23.48,91.19,10,1981.04,1
3976,Comilla,1981,5,32.8,23.3,383.0,81.0,1.3,4.4,6.9,41933,621445.2,596963.4,23.48,91.19,10,1981.05,1
3978,Comilla,1981,7,32.8,25.0,511.0,87.0,2.1,6.0,4.4,41933,621445.2,596963.4,23.48,91.19,10,1981.07,1
3989,Comilla,1982,6,35.0,25.3,593.0,87.0,1.5,5.6,4.4,41933,621445.2,596963.4,23.48,91.19,10,1982.06,1
3991,Comilla,1982,8,33.5,25.3,519.0,86.0,2.2,5.6,5.0,41933,621445.2,596963.4,23.48,91.19,10,1982.08,1
4002,Comilla,1983,7,35.0,26.0,396.0,85.0,1.6,5.7,4.2,41933,621445.2,596963.4,23.48,91.19,10,1983.07,1
4003,Comilla,1983,8,34.2,25.2,518.0,85.0,1.8,5.6,5.1,41933,621445.2,596963.4,23.48,91.19,10,1983.08,1
4004,Comilla,1983,9,34.8,25.7,403.0,85.0,2.0,6.0,5.6,41933,621445.2,596963.4,23.48,91.19,10,1983.09,1
4012,Comilla,1984,5,34.2,24.7,635.0,84.0,4.4,5.3,6.4,41933,621445.2,596963.4,23.48,91.19,10,1984.05,1
4013,Comilla,1984,6,36.2,25.2,428.0,84.0,3.4,5.9,4.9,41933,621445.2,596963.4,23.48,91.19,10,1984.06,1
4015,Comilla,1984,8,36.0,25.1,449.0,86.0,3.1,5.6,5.4,41933,621445.2,596963.4,23.48,91.19,10,1984.08,1
4038,Comilla,1986,7,34.0,25.3,389.0,86.0,2.5,5.5,4.2,41933,621445.2,596963.4,23.48,91.19,10,1986.07,1
4040,Comilla,1986,9,34.0,24.9,369.0,87.0,1.5,5.4,5.6,41933,621445.2,596963.4,23.48,91.19,10,1986.09,1
4050,Comilla,1987,7,33.4,25.8,429.0,89.0,2.9,6.7,4.1,41933,621445.2,596963.4,23.48,91.19,10,1987.07,1
4060,Comilla,1988,5,34.5,24.4,470.0,83.0,3.5,5.4,5.8,41933,621445.2,596963.4,23.48,91.19,10,1988.05,1
4062,Comilla,1988,7,35.0,25.7,415.0,86.0,3.8,6.2,4.3,41933,621445.2,596963.4,23.48,91.19,10,1988.07,1
4063,Comilla,1988,8,34.1,25.8,423.0,88.0,3.3,6.5,2.9,41933,621445.2,596963.4,23.48,91.19,10,1988.08,1
4096,Comilla,1991,5,32.7,23.0,439.0,88.0,2.8,6.0,4.3,41933,621445.2,596963.4,23.48,91.19,10,1991.05,1
4098,Comilla,1991,7,34.6,25.4,394.0,89.0,2.4,6.5,4.1,41933,621445.2,596963.4,23.48,91.19,10,1991.07,1
4099,Comilla,1991,8,36.0,25.4,409.0,87.0,2.0,6.2,5.4,41933,621445.2,596963.4,23.48,91.19,10,1991.08,1
4100,Comilla,1991,9,34.7,25.1,377.0,90.0,1.5,6.0,3.6,41933,621445.2,596963.4,23.48,91.19,10,1991.09,1
4120,Comilla,1993,5,34.5,23.4,638.0,86.0,2.0,4.9,6.4,41933,621445.2,596963.4,23.48,91.19,10,1993.05,1
4121,Comilla,1993,6,34.0,25.7,506.0,88.0,2.7,6.2,5.0,41933,621445.2,596963.4,23.48,91.19,10,1993.06,1
4122,Comilla,1993,7,34.0,25.6,537.0,89.0,2.2,5.9,4.5,41933,621445.2,596963.4,23.48,91.19,10,1993.07,1
4133,Comilla,1994,6,35.0,25.6,431.0,88.0,2.6,5.9,5.9,41933,621445.2,596963.4,23.48,91.19,10,1994.06,1
4146,Comilla,1995,7,33.6,25.6,529.0,89.0,2.8,6.4,4.8,41933,621445.2,596963.4,23.48,91.19,10,1995.07,1
4147,Comilla,1995,8,34.3,25.7,452.0,88.0,2.0,6.0,4.2,41933,621445.2,596963.4,23.48,91.19,10,1995.08,1
4156,Comilla,1996,5,36.2,24.3,449.0,82.0,3.0,4.6,7.6,41933,621445.2,596963.4,23.48,91.19,10,1996.05,1
4157,Comilla,1996,6,35.0,25.1,392.0,85.0,2.4,5.5,5.7,41933,621445.2,596963.4,23.48,91.19,10,1996.06,1
4170,Comilla,1997,7,34.2,24.9,664.0,88.0,2.4,6.4,3.7,41933,621445.2,596963.4,23.48,91.19,10,1997.07,1
4182,Comilla,1998,7,34.2,25.2,854.0,90.0,1.9,6.7,2.5,41933,621445.2,596963.4,23.48,91.19,10,1998.07,1
4194,Comilla,1999,7,34.2,25.6,692.0,88.0,2.1,6.5,4.3,41933,621445.2,596963.4,23.48,91.19,10,1999.07,1
4195,Comilla,1999,8,34.2,25.6,371.0,88.0,2.0,6.4,3.9,41933,621445.2,596963.4,23.48,91.19,10,1999.08,1
4204,Comilla,2000,5,36.3,24.1,554.0,84.0,1.4,5.4,5.8,41933,621445.2,596963.4,23.48,91.19,10,2000.05,1
4217,Comilla,2001,6,35.0,25.3,590.0,88.0,1.9,6.3,4.6,41933,621445.2,596963.4,23.48,91.19,10,2001.06,1
4230,Comilla,2002,7,33.8,25.6,766.0,89.0,1.9,7.2,2.5,41933,621445.2,596963.4,23.48,91.19,10,2002.07,1
4241,Comilla,2003,6,37.0,24.9,673.0,88.0,2.4,6.3,3.2,41933,621445.2,596963.4,23.48,91.19,10,2003.06,1
4253,Comilla,2004,6,36.0,25.0,654.0,86.0,2.0,6.1,4.9,41933,621445.2,596963.4,23.48,91.19,10,2004.06,1
4256,Comilla,2004,9,34.0,25.1,686.0,87.0,1.6,6.3,3.9,41933,621445.2,596963.4,23.48,91.19,10,2004.09,1
4266,Comilla,2005,7,34.8,25.5,403.0,86.0,1.9,6.0,5.0,41933,621445.2,596963.4,23.48,91.19,10,2005.07,1
4267,Comilla,2005,8,34.8,25.5,410.0,88.0,1.9,6.4,3.9,41933,621445.2,596963.4,23.48,91.19,10,2005.08,1
4268,Comilla,2005,9,34.8,25.4,395.0,86.0,1.0,5.9,5.3,41933,621445.2,596963.4,23.48,91.19,10,2005.09,1
